0,-0.00581134
1,0.00680605
2,-0.0168185
3,0.00968469
4,-0.0159141
5,0.0130657
6,-0.0325963
7,-0.0149404
8,-0.0226113
9,0.000315155
10,-0.0123317
11,0.00874963
12,0.00556437
13,0.00393331
14,0.0055697
15,-0.00951059
16,-0.0101878
17,-0.00157303
18,0.00364956
19,0.00992564
20,-0.0194625
21,0.0117323
22,-0.00778939
23,-0.0003489
24,-0.00930693
25,-0.0108945
26,-0.0113042
27,0.0120952
28,0.0102447
29,-0.0260094
30,0.0100581
31,0.0329665
32,0.0157729
33,-0.00245693
34,0.00624087
35,0.0149827
36,0.00854303
37,0.00795034
38,0.0115441
39,0.0216821
40,0.0278303
41,-0.0170643
42,0.0190726
43,-0.0253529
44,-0.0010423
45,-0.00911824
46,-0.00466288
47,-0.00409307
48,0.00750158
49,0.0289548
50,0.00156156
51,0.0192102
52,0.0106629
53,-0.00179562
54,0.0188182
55,-0.00864534
56,0.00464364
57,-0.0142996
58,0.000669998
59,0.0129595
60,-0.0133419
61,0.00659489
62,-0.0012657
63,-0.0215895
64,-0.00296576
65,-0.0177403
66,-0.0296445
67,0.00290479
68,-0.0157752
69,-0.00398419
70,-0.00633035
71,0.0170014
72,0.00184995
73,0.0177002
74,0.00537716
75,-0.0153104
76,0.0303829
77,-0.0320703
78,-0.00624868
79,-0.0328633
80,-0.0164149
81,-0.0083655
82,0.0118846
83,-0.0013896
84,0.00787846
85,-0.015483
86,0.0111535
87,-0.0353921
88,-0.0107981
89,0.0131838
90,0.0173386
91,-0.0342418
92,-0.020166
93,0.0249498
94,0.0202403
95,-0.00799194
96,0.000738748
97,0.00631145
98,0.00217421
99,0.00620377
100,0.0162801
101,-0.00839626
102,-0.000764476
103,0.00680964
104,0.00324522
105,0.0277761
106,0.00276948
107,-0.0149348
108,0.0124446
109,-0.0129054
110,0.000877481
111,0.0172108
112,-0.00894021
113,0.0167988
114,-0.0235364
115,-0.0134286
116,0.00810337
117,-0.0183217
118,-0.032975
119,-0.0132898
120,-0.00240652
121,0.018876
122,-0.0179552
123,-0.00829084
124,0.00804183
125,0.00343593
126,-0.0149244
127,0.0124146
128,-0.032445
129,0.00809296
130,0.0263341
131,0.0319242
132,0.0320886
133,0.0289429
134,0.018028
135,-0.0203378
136,0.0100179
137,-0.0228624
138,0.0157162
139,0.0122228
140,-0.00130886
141,0.000581932
142,-0.00548754
143,0.0200801
144,0.0212714
145,-0.00724771
146,0.00239027
147,-0.0112199
148,-0.00178209
149,-0.00323656
150,-0.00866375
151,-0.0277089
152,-0.0112456
153,0.00482985
